Symbol,Name,Country,Sector,Industry
NOVN,Novan Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NOVT,Novanta Inc. Common Stock,United States,,
NOVV,Nova Vision Acquisition Corp. Ordinary share,Hong Kong,Finance,Business Services
NOVVR,Nova Vision Acquisition Corp. Rights,Hong Kong,Finance,Business Services
NOVVU,Nova Vision Acquisition Corp. Unit,Hong Kong,Finance,Business Services
NPAB,New Providence Acquisition Corp. II Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
NPABU,New Providence Acquisition Corp. II Unit,United States,Industrials,Consumer Electronics/Appliances
NPABW,New Providence Acquisition Corp. II Warrant,United States,Industrials,Consumer Electronics/Appliances
NPCE,Neuropace Inc. Common Stock,United States,Health Care,Medical Specialities
NRAC,Noble Rock Acquisition Corporation Class A Ordinary Share,United States,Finance,Business Services
NRACU,Noble Rock Acquisition Corporation Unit,United States,Finance,Business Services
NRACW,Noble Rock Acquisition Corporation Warrant,United States,Finance,Business Services
NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NRC,National Research Corporation Common Stock (Delaware),United States,Technology,Computer Software: Prepackaged Software
NRDS,NerdWallet Inc. Class A Common Stock,United States,Finance,Advertising
NRIM,Northrim BanCorp Inc Common Stock,United States,Finance,Savings Institutions
NRIX,Nurix Therapeutics Inc. Common stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
NRSNW,NeuroSense Therapeutics Ltd. Warrant,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
NRXP,NRX Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NRXPW,NRX Pharmaceuticals Inc. Warrant,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NSIT,Insight Enterprises Inc. Common Stock,United States,Technology,EDP Services
NSPR,InspireMD Inc. Common Stock,Israel,Health Care,Medical/Dental Instruments
NSSC,NAPCO Security Technologies Inc. Common Stock,United States,Technology,Security Systems Services
NSTG,NanoString Technologies Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NSTS,NSTS Bancorp Inc. Common Stock,United States,Finance,Major Banks
NSYS,Nortech Systems Incorporated Common Stock,United States,Technology,Industrial Machinery/Components
NTAP,NetApp Inc. Common Stock,United States,Technology,Electronic Components
NTCT,NetScout Systems Inc. Common Stock,United States,Technology,EDP Services
NTES,NetEase Inc. American Depositary Shares,China,Consumer Discretionary,Recreational Games/Products/Toys
NTGR,NETGEAR Inc. Common Stock,United States,Utilities,Telecommunications Equipment
NTIC,Northern Technologies International Corporation Common Stock,United States,Industrials,Major Chemicals
NTLA,Intellia Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NTNX,Nutanix Inc. Class A Common Stock,United States,Technology,EDP Services
NTRA,Natera Inc. Common Stock,United States,Health Care,Medical Specialities
NTRB,Nutriband Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NTRS,Northern Trust Corporation Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NTWK,NetSol Technologies Inc. Common  Stock,United States,Technology,Computer Software: Prepackaged Software
NUBI,Nubia Brand International Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
NUBIU,Nubia Brand International Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
NURO,NeuroMetrix Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NUTX,Nutex Health Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
NUVA,NuVasive Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NUVL,Nuvalent Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NUWE,Nuwellis Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NUZE,NuZee Inc. Common Stock,United States,Consumer Discretionary,Other Specialty Stores
NVAC,NorthView Acquisition Corporation Common Stock,United States,Industrials,Consumer Electronics/Appliances
NVACR,NorthView Acquisition Corporation Rights,United States,,
NVACW,NorthView Acquisition Corporation Warrant,United States,Industrials,Consumer Electronics/Appliances
NVAX,Novavax Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NVCN,Neovasc Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
NVCR,NovoCure Limited Ordinary Shares,Jersey,Health Care,Medical/Dental Instruments
NVCT,Nuvectis Pharma Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
NVDA,NVIDIA Corporation Common Stock,United States,Technology,Semiconductors
NVEC,NVE Corporation Common Stock,United States,Technology,Semiconductors
NVEE,NV5 Global Inc. Common Stock,United States,Consumer Discretionary,Military/Government/Technical
NVEI,Nuvei Corporation Subordinate Voting Shares,Canada,,
NVFY,Nova Lifestyle Inc. Common Stock,United States,Consumer Discretionary,Home Furnishings
NVIV,InVivo Therapeutics Holdings Corp Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NVMI,Nova Ltd. Ordinary Shares,Israel,Technology,Electronic Components
NVNO,enVVeno Medical Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
NVNOW,enVVeno Medical Corporation Warrants,United States,Health Care,Medical/Dental Instruments
NVOS,Novo Integrated Sciences Inc. Common Stock,United States,Health Care,Assisted Living Services
NVSA,New Vista Acquisition Corp Class A Ordinary Shares,United States,Finance,Business Services
NVSAU,New Vista Acquisition Corp Unit,United States,Finance,Business Services
NVSAW,New Vista Acquisition Corp. Warrant ,United States,Finance,Business Services
NVTS,Navitas Semiconductor Corporation Common Stock,United States,Technology,Semiconductors
NVVE,Nuvve Holding Corp. Common Stock,China,Energy,Oil Refining/Marketing
NVVEW,Nuvve Holding Corp. Warrant,China,Energy,Oil Refining/Marketing
NVX,NOVONIX Limited American Depository Shares,Australia,Miscellaneous,Industrial Machinery/Components
NWBI,Northwest Bancshares Inc. Common Stock,United States,Finance,Major Banks
NWE,NorthWestern Corporation Common Stock,United States,Utilities,Power Generation
NWFL,Norwood Financial Corp. Common Stock,United States,Finance,Major Banks
NWL,Newell Brands Inc. Common Stock,United States,Industrials,Plastic Products
NWLI,National Western Life Group Inc. Class A Common Stock,United States,Finance,Life Insurance
NWPX,Northwest Pipe Company Common Stock,United States,Industrials,Steel/Iron Ore
NWS,News Corporation Class B Common Stock,United States,Consumer Discretionary,Movies/Entertainment
NWSA,News Corporation Class A Common Stock,United States,Consumer Discretionary,Movies/Entertainment
NWTN,NWTN Inc. Class B Ordinary Shares,United Arab Emirates,,
NWTNW,NWTN Inc. Warrant,United Arab Emirates,,
NXGL,NexGel Inc Common Stock,United States,Health Care,Medical/Dental Instruments
NXGLW,NexGel Inc Warrant,United States,Health Care,Medical/Dental Instruments
NXGN,NextGen Healthcare Inc. Common Stock,United States,Health Care,Managed Health Care
NXL,Nexalin Technology Inc. Common Stock,United States,Health Care,Medical Specialities
NXLIW,Nexalin Technology Inc. Warrant,United States,Health Care,Medical Specialities
NXPI,NXP Semiconductors N.V. Common Stock,Netherlands,Technology,Semiconductors
NXPL,NextPlat Corp Common Stock,United States,Technology,Computer Software: Prepackaged Software
NXPLW,NextPlat Corp Warrants,United States,Technology,Computer Software: Prepackaged Software
NXST,Nexstar Media Group Inc. Common Stock,United States,Consumer Discretionary,Movies/Entertainment
NXTC,NextCure Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NXTP,NextPlay Technologies Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NYAX,Nayax Ltd. Ordinary Shares,Israel,,
NYMT,New York Mortgage Trust Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
NYMTL,New York Mortgage Trust Inc. 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock $0.01 par value per share,United States,Real Estate,Real Estate Investment Trusts
NYMTM,New York Mortgage Trust Inc. 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,Real Estate,Real Estate Investment Trusts
NYMTN,New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,Real Estate,Real Estate Investment Trusts
NYMTZ,New York Mortgage Trust Inc. 7.000% Series G Cumulative Redeemable Preferred Stock $0.01 par value per share,United States,Real Estate,Real Estate Investment Trusts
NYMX,Nymox Pharmaceutical Corporation Common Stock (Bahamas),Canada,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NYXH,Nyxoah SA Ordinary Shares,Belgium,Health Care,Medical/Dental Instruments
OABI,OmniAb Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
OABIW,OmniAb Inc. Warrant,United States,,
OB,Outbrain Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
OBLG,Oblong Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
OBNK,Origin Bancorp Inc. Common Stock,United States,Finance,Commercial Banks
OBSV,ObsEva SA Ordinary Shares,Switzerland,Health Care,Biotechnology: Pharmaceutical Preparations
OBT,Orange County Bancorp Inc. Common Stock,United States,Finance,Major Banks
OCAX,OCA Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
OCAXW,OCA Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
OCC,Optical Cable Corporation Common Stock,United States,Industrials,Telecommunications Equipment
OCCI,OFS Credit Company Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
OCCIN,OFS Credit Company Inc. 5.25% Series E Term Preferred Stock Due 2026,United States,Finance,Trusts Except Educational Religious and Charitable
OCCIO,OFS Credit Company Inc. 6.125% Series C Term Preferred Stock,United States,Finance,Trusts Except Educational Religious and Charitable
OCFC,OceanFirst Financial Corp. Common Stock,United States,Finance,Savings Institutions
OCFCP,OceanFirst Financial Corp. Depositary Shares,United States,Finance,Savings Institutions
OCG,Oriental Culture Holding LTD Ordinary Shares,China,Consumer Discretionary,Other Consumer Services
OCGN,Ocugen Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
OCSL,Oaktree Specialty Lending Corporation Common Stock,United States,Finance,Finance: Consumer Services
OCUL,Ocular Therapeutix Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
OCUP,Ocuphire Pharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
OCX,Oncocyte Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ODFL,Old Dominion Freight Line Inc. Common Stock,United States,Industrials,Trucking Freight/Courier Services
ODP,The ODP Corporation Common Stock,United States,Miscellaneous,Diversified Commercial Services
OESX,Orion Energy Systems Inc. Common Stock,United States,Consumer Discretionary,Building Products
OFED,Oconee Federal Financial Corp. Common Stock,United States,Finance,Savings Institutions
OFIX,Orthofix Medical Inc. Common Stock (DE),Curacao,Health Care,Medical/Dental Instruments
OFLX,Omega Flex Inc. Common Stock,United States,Industrials,Building Products
OFS,OFS Capital Corporation Common Stock,United States,Finance,Finance/Investors Services
OFSSH,OFS Capital Corporation 4.95% Notes due 2028,United States,Finance,Finance Companies
OGI,Organigram Holdings Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
OHAA,OPY Acquisition Corp. I Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
OHAAU,OPY Acquisition Corp. I Units,United States,Industrials,Consumer Electronics/Appliances
OIG,Orbital Infrastructure Group Inc. Common Stock,United States,Industrials,Oilfield Services/Equipment
OIIM,O2Micro International Limited American Depositary Shares,Cayman Islands,Technology,Semiconductors
OKTA,Okta Inc. Class A Common Stock,United States,Technology,EDP Services
OKYO,OKYO Pharma Limited American Depositary Shares,Guernsey,,
OLB,The OLB Group Inc. Common Stock,United States,Technology,EDP Services
OLED,Universal Display Corporation Common Stock,United States,Technology,Industrial Machinery/Components
OLIT,OmniLit Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
OLITU,OmniLit Acquisition Corp. Units,United States,Industrials,Consumer Electronics/Appliances
OLITW,OmniLit Acquisition Corp. Warrants.,United States,Industrials,Consumer Electronics/Appliances
OLK,Olink Holding AB (publ) American Depositary Shares,Sweden,Industrials,Biotechnology: Laboratory Analytical Instruments
OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,United States,Consumer Discretionary,Department/Specialty Retail Stores
OLMA,Olema Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
OLPX,Olaplex Holdings Inc. Common Stock,United States,Miscellaneous,Diversified Commercial Services
OM,Outset Medical Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ADS,Mexico,Consumer Discretionary,Aerospace
OMCL,Omnicell Inc. Common Stock ($0.001 par value),United States,Health Care,Managed Health Care
OMER,Omeros Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
OMEX,Odyssey Marine Exploration Inc. Common Stock,United States,Consumer Discretionary,Marine Transportation
