Symbol,Name,Country,Sector,Industry
ZIONP,Zions Bancorporation N.A. Depositary Shares (Each representing 1/40th Interest in a Share of Series A Floating-Rate Non-Cumulative Perpetual Preferred Stock),United States,Finance,Major Banks
ZIVO,Zivo Bioscience Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ZIVOW,Zivo Bioscience Inc. Warrants,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ZKIN,ZK International Group Co. Ltd Ordinary Share,China,Industrials,Metal Fabrications
ZLAB,Zai Lab Limited American Depositary Shares,China,Health Care,Biotechnology: Pharmaceutical Preparations
ZM,Zoom Video Communications Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
ZNTL,Zentalis Pharmaceuticals Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
ZS,Zscaler Inc. Common Stock,United States,Technology,EDP Services
ZT,Zimmer Energy Transition Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
ZTAQU,Zimmer Energy Transition Acquisition Corp. Units,United States,Industrials,Consumer Electronics/Appliances
ZTAQW,Zimmer Energy Transition Acquisition Corp. Warrants,United States,Industrials,Consumer Electronics/Appliances
ZTEK,Zentek Ltd. Common Stock,Canada,,
ZUMZ,Zumiez Inc. Common Stock,United States,,
ZVSA,ZyVersa Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ZYME,Zymeworks Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ZYNE,Zynerba Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ZYXI,Zynex Inc. Common Stock,United States,Health Care,Other Pharmaceuticals
A,Agilent Technologies Inc. Common Stock,United States,Industrials,Electrical Products
AA,Alcoa Corporation Common Stock ,,Industrials,Metal Fabrications
AAC,Ares Acquisition Corporation Class A Ordinary Shares,,Finance,Business Services
AAIC,Arlington Asset Investment Corp Class A (new),United States,Real Estate,Real Estate Investment Trusts
AAIC^B,Arlington Asset Investment Corp 7.00% ,United States,,
AAIC^C,Arlington Asset Investment Corp 8.250% Seies C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock   ,United States,,
AAIN,Arlington Asset Investment Corp 6.000% Senior Notes Due 2026,United States,Finance,Finance/Investors Services
AAM^A,Apollo Asset Management Inc. 6.375% Series A Preferred Stock,United States,,
AAM^B,Apollo Asset Management Inc. 6.375% Series B Preferred Stock,United States,,
AAN,Aarons Holdings Company Inc. Common Stock ,,Consumer Discretionary,Diversified Commercial Services
AAP,Advance Auto Parts Inc.,United States,Consumer Discretionary,Auto & Home Supply Stores
AAT,American Assets Trust Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
AB,AllianceBernstein Holding L.P.  Units,United States,Finance,Investment Managers
ABB,ABB Ltd Common Stock,Switzerland,Energy,Electrical Products
ABBV,AbbVie Inc. Common Stock,United States,Health Care,Other Pharmaceuticals
ABC,AmerisourceBergen Corporation Common Stock,United States,Health Care,Other Pharmaceuticals
ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),,Consumer Staples,Beverages (Production/Distribution)
ABG,Asbury Automotive Group Inc Common Stock,United States,Consumer Discretionary,Other Specialty Stores
ABM,ABM Industries Incorporated Common Stock,United States,Consumer Discretionary,Diversified Commercial Services
ABR,Arbor Realty Trust Common Stock,United States,Real Estate,Real Estate Investment Trusts
ABR^D,Arbor Realty Trust 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25.00 per Share,United States,,
ABR^E,Arbor Realty Trust 6.25% Series E Cumulative Redeemable Preferred Stock,United States,,
ABR^F,Arbor Realty Trust 6.25% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock Liquidation Preference $25.00 per share,United States,,
ABT,Abbott Laboratories Common Stock,United States,Health Care,Medical/Dental Instruments
AC,Associated Capital Group Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
ACA,Arcosa Inc. Common Stock ,,Industrials,Engineering & Construction
ACAQ,Athena Consumer Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
ACCO,Acco Brands Corporation Common Stock,United States,Consumer Discretionary,Advertising
ACDI,Ascendant Digital Acquisition Corp. III Class A Ordinary Shares,,Finance,Business Services
ACEL,Accel Entertainment Inc. ,United States,Consumer Discretionary,Recreational Games/Products/Toys
ACHR,Archer Aviation Inc. Class A Common Stock,United States,Industrials,Aerospace
ACI,Albertsons Companies Inc. Class A Common Stock,United States,Consumer Staples,Food Chains
ACM,AECOM Common Stock,United States,Consumer Discretionary,Military/Government/Technical
ACN,Accenture plc Class A Ordinary Shares (Ireland),Ireland,Consumer Discretionary,Business Services
ACP,abrdn Income Credit Strategies Fund Common Shares,United States,Finance,Investment Managers
ACP^A,abrdn Income Credit Strategies Fund 5.250% Series A Perpetual Preferred Stock,United States,,
ACR,ACRES Commercial Realty Corp. Common Stock,United States,Real Estate,Real Estate Investment Trusts
ACR^C,ACRES Commercial Realty Corp. 8.625% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock ,United States,,
ACR^D,ACRES Commercial Realty Corp. 7.875% Series D Cumulative Redeemable Preferred Stock,United States,,
ACRE,Ares Commercial Real Estate Corporation Common Stock,United States,Real Estate,Real Estate Investment Trusts
ACRO,Acropolis Infrastructure Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
ACV,Virtus Diversified Income & Convertible Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
ADC,Agree Realty Corporation Common Stock,United States,Real Estate,Real Estate Investment Trusts
ADC^A,Agree Realty Corporation Depositary Shares each representing 1/1000th of a 4.250% Series A Cumulative Redeemable Preferred Stock,United States,,
ADCT,ADC Therapeutics SA Common Shares,,Health Care,Biotechnology: Pharmaceutical Preparations
ADEX,Adit EdTech Acquisition Corp. Common Stock,,Industrials,Consumer Electronics/Appliances
ADM,Archer-Daniels-Midland Company Common Stock,United States,,
ADNT,Adient plc Ordinary Shares ,,Consumer Discretionary,Auto Parts:O.E.M.
ADT,ADT Inc. Common Stock,United States,Consumer Discretionary,Diversified Commercial Services
ADX,Adams Diversified Equity Fund Inc.,United States,Finance,Investment Managers
AEE,Ameren Corporation Common Stock,United States,Utilities,Power Generation
AEFC,Aegon Funding Company LLC 5.10% Subordinated Notes due 2049,,,
AEG,AEGON N.V. Common Stock,Netherlands,Finance,Life Insurance
AEL,American Equity Investment Life Holding Company Common Stock,United States,Finance,Life Insurance
AEL^A,American Equity Investment Life Holding Company Depositary Shares each representing a 1/1000th interest in a share of 5.95% Fixed-Rate Reset Non-Cumulative Preferred Stock Series A,United States,,
AEL^B,American Equity Investment Life Holding Company Depositary Shares each representing a 1/1000th interest in a share of 6.625% Fixed-Rate Reset Non-Cumulative Preferred Stock Series B,United States,,
AEM,Agnico Eagle Mines Limited Common Stock,Canada,,
AENZ,Aenza S.A.A. American Depositary Shares,,Industrials,Engineering & Construction
AEO,American Eagle Outfitters Inc. Common Stock,United States,Consumer Discretionary,Clothing/Shoe/Accessory Stores
AER,AerCap Holdings N.V. Ordinary Shares,Netherlands,Consumer Discretionary,Diversified Commercial Services
AES,The AES Corporation Common Stock,United States,Utilities,Electric Utilities: Central
AESC,The AES Corporation Corporate Units,United States,Utilities,Electric Utilities: Central
AEVA,Aeva Technologies Inc. Common Stock,,Consumer Discretionary,Auto Parts:O.E.M.
AFB,AllianceBernstein National Municipal Income Fund Inc,United States,Finance,Trusts Except Educational Religious and Charitable
AFG,American Financial Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers
AFGB,American Financial Group Inc. 5.875% Subordinated Debentures due 2059,United States,Finance,Property-Casualty Insurers
AFGC,American Financial Group Inc. 5.125% Subordinated Debentures due 2059,United States,Finance,Real Estate
AFGD,American Financial Group Inc. 5.625% Subordinated Debentures due 2060,United States,,
AFGE,American Financial Group Inc. 4.500% Subordinated Debentures due 2060,United States,Finance,Property-Casualty Insurers
AFL,AFLAC Incorporated Common Stock,United States,Finance,Accident &Health Insurance
AFT,Apollo Senior Floating Rate Fund Inc. Common Stock,,Finance,Investment Managers
AFTR,AfterNext HealthTech Acquisition Corp. Class A Ordinary Shares,,Finance,Business Services
AG,First Majestic Silver Corp. Ordinary Shares (Canada),Canada,,
AGAC,African Gold Acquisition Corporation Class A Ordinary Shares,,Finance,Business Services
AGCO,AGCO Corporation Common Stock,United States,Industrials,Industrial Machinery/Components
AGD,abrdn Global Dynamic Dividend Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
AGI,Alamos Gold Inc. Class A Common Shares,Canada,,
AGL,agilon health inc. Common Stock,,Health Care,Managed Health Care
AGM,Federal Agricultural Mortgage Corporation Common Stock,United States,Finance,Finance Companies
AGM^C,Federal Agricultural Mortgage Corporation Preferred Series C Fixed to Fltg,United States,,
AGM^D,Federal Agricultural Mortgage Corporation 5.700% Non-Cumulative Preferred Stock Series D,United States,,
AGM^E,Federal Agricultural Mortgage Corporation 5.750% Non-Cumulative Preferred Stock Series E,United States,,
AGM^F,Federal Agricultural Mortgage Corporation 5.250% Non-Cumulative Preferred Stock Series F,United States,,
AGM^G,Federal Agricultural Mortgage Corporation 4.875% Non-Cumulative Preferred Stock Series G,United States,,
AGO,Assured Guaranty Ltd. Common Stock,Bermuda,Finance,Property-Casualty Insurers
AGR,Avangrid Inc. Common Stock,United States,Utilities,Electric Utilities: Central
AGRO,Adecoagro S.A. Common Shares,Luxembourg,Consumer Staples,Farming/Seeds/Milling
AGS,PlayAGS Inc. Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
AGTI,Agiliti Inc. Common Stock,,Health Care,Managed Health Care
AGX,Argan Inc. Common Stock,United States,Industrials,Oilfield Services/Equipment
AHH,Armada Hoffler Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
AHH^A,Armada Hoffler Properties Inc. 6.75% Series A Cumulative Redeemable Perpetual Preferred Stock,United States,,
AHL^C,Aspen Insurance Holdings Limited 5.95% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Shares,Bermuda,,
AHL^D,Aspen Insurance Holdings Limited 5.625% Perpetual Non-Cumulative Preference Shares,Bermuda,,
AHL^E,Aspen Insurance Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 5.625% Perpetual Non-Cumulative Preference Shares,Bermuda,,
AHT,Ashford Hospitality Trust Inc Common Stock,United States,Real Estate,Real Estate Investment Trusts
AHT^D,Ashford Hospitality Trust Inc 8.45% Series D Cumulative Preferred Stock,United States,,
AHT^F,Ashford Hospitality Trust Inc 7.375% Series F Cumulative Preferred Stock,United States,,
AHT^G,Ashford Hospitality Trust Inc 7.375% Series G Cumulative Preferred Stock,United States,,
AHT^H,Ashford Hospitality Trust Inc 7.50% Series H Cumulative Preferred Stock,United States,,
AHT^I,Ashford Hospitality Trust Inc 7.50% Series I Cumulative Preferred Stock,United States,,
AI,C3.ai Inc. Class A Common Stock,,Technology,Computer Software: Prepackaged Software
AIC,Arlington Asset Investment Corp 6.750% Notes due 2025,United States,Real Estate,Real Estate Investment Trusts
AIF,Apollo Tactical Income Fund Inc. Common Stock,,Finance,Finance Companies
AIG,American International Group Inc. New Common Stock,United States,Finance,Life Insurance
AIG^A,American International Group Inc. Depositary Shares Each Representing a 1/1000th Interest in a Share of Series A 5.85% Non-Cumulative Perpetual Preferred Stock,United States,,
AIN,Albany International Corporation Common Stock,United States,Consumer Discretionary,Textiles
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund Common Shares of Beneficial Interest,,Finance,Finance/Investors Services
AIR,AAR Corp. Common Stock,United States,Industrials,Aerospace
AIRC,Apartment Income REIT Corp. Common Stock,,Real Estate,Real Estate Investment Trusts
AIT,Applied Industrial Technologies Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
AIU,Meta Data Limited ADS,,Consumer Discretionary,Service to the Health Industry
AIV,Apartment Investment and Management Company Common Stock,United States,Real Estate,Real Estate Investment Trusts
AIZ,Assurant Inc. Common Stock,United States,Finance,Specialty Insurers
AIZN,Assurant Inc. 5.25% Subordinated Notes due 2061,United States,Finance,Accident &Health Insurance
AJG,Arthur J. Gallagher & Co. Common Stock,United States,Finance,Specialty Insurers
AJRD,Aerojet Rocketdyne Holdings Inc. Common Stock,United States,Industrials,Military/Government/Technical
AJX,Great Ajax Corp. Common Stock,United States,Real Estate,Real Estate Investment Trusts
AJXA,Great Ajax Corp. 7.25% Convertible Senior Notes due 2024,United States,Real Estate,Real Estate Investment Trusts
AKA,a.k.a. Brands Holding Corp. Common Stock,,Consumer Discretionary,Department/Specialty Retail Stores
AKO/A,Embotelladora Andina S.A.,Chile,,
AKO/B,Embotelladora Andina S.A.,Chile,,
AKR,Acadia Realty Trust Common Stock,United States,Real Estate,Real Estate Investment Trusts
AL,Air Lease Corporation Class A Common Stock,United States,Consumer Discretionary,Diversified Commercial Services
AL^A,Air Lease Corporation 6.150% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,,
ALB,Albemarle Corporation Common Stock,United States,Industrials,Industrial Specialties
ALC,Alcon Inc. Ordinary Shares,Switzerland,Health Care,Ophthalmic Goods
ALCC,AltC Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
ALE,Allete Inc.,United States,Utilities,Power Generation
ALEX,Alexander & Baldwin Inc. Common Stock REIT Holding Company,United States,Real Estate,Real Estate Investment Trusts
