Symbol,Name,Country,Sector,Industry
MCK,McKesson Corporation Common Stock,United States,Health Care,Other Pharmaceuticals
MCN,Madison Covered Call & Equity Strategy Fund Common Stock,United States,,
MCO,Moody's Corporation Common Stock,United States,Finance,Advertising
MCR,MFS Charter Income Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MCS,Marcus Corporation (The) Common Stock,United States,Consumer Discretionary,Movies/Entertainment
MCW,Mister Car Wash Inc. Common Stock,,,
MCY,Mercury General Corporation Common Stock,United States,Finance,Property-Casualty Insurers
MD,Pediatrix Medical Group Inc. Common Stock,United States,Health Care,Medical Specialities
MDC,M.D.C. Holdings Inc. Common Stock,United States,Consumer Discretionary,Homebuilding
MDT,Medtronic plc. Ordinary Shares,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MDU,MDU Resources Group Inc. Common Stock (Holding Company),United States,Industrials,Consumer Electronics/Appliances
MDV,Modiv Inc. Class C Common Stock,,Real Estate,Real Estate Investment Trusts
MDV^A,Modiv Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock,,,
MEC,Mayville Engineering Company Inc. Common Stock,,Industrials,Metal Fabrications
MED,MEDIFAST INC Common Stock,United States,Consumer Discretionary,Other Consumer Services
MEG,Montrose Environmental Group Inc. Common Stock,United States,,
MEGI,MainStay CBRE Global Infrastructure Megatrends Fund Common Shares,,Finance,Investment Managers
MEI,Methode Electronics Inc. Common Stock,United States,Technology,Electrical Products
MER^K,Bank of America Corporation Income Capital Obligation Notes initially due December 15 2066,United States,,
MET,MetLife Inc. Common Stock,United States,Finance,Life Insurance
MET^A,MetLife Inc. Preferred Series A Floating Rate,United States,,
MET^E,MetLife Inc. Depositary shares each representing a 1/1000th interest in a share of the Issuera??s 5.625% Non-Cumulative Preferred Stock Series E.,United States,,
MET^F,MetLife Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.75% Non-Cumulative Preferred Stock Series F,United States,,
MFA,MFA Financial Inc.,United States,Real Estate,Real Estate Investment Trusts
MFA^B,MFA Financial Inc. Preferred Series B,United States,,
MFA^C,MFA Financial Inc. 6.50% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,
MFC,Manulife Financial Corporation Common Stock,Canada,Consumer Discretionary,Advertising
MFD,Macquarie First Trust Global Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MFG,Mizuho Financial Group Inc. Sponosred ADR (Japan),Japan,Finance,Major Banks
MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh,,Technology,Computer Software: Prepackaged Software
MFM,MFS Municipal Income Trust Common Stock,United States,Finance,Finance Companies
MFV,MFS Special Value Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MG,Mistras Group Inc Common Stock,United States,Technology,Security Systems Services
MGA,Magna International Inc. Common Stock,Canada,Consumer Discretionary,Auto Parts:O.E.M.
MGF,MFS Government Markets Income Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MGM,MGM Resorts International Common Stock,United States,Consumer Discretionary,Hotels/Resorts
MGR,Affiliated Managers Group Inc. 5.875% Junior Subordinated Notes due 2059,United States,Finance,Investment Managers
MGRB,Affiliated Managers Group Inc. 4.750% Junior Subordinated Notes due 2060,United States,Finance,Investment Managers
MGRD,Affiliated Managers Group Inc. 4.200% Junior Subordinated Notes due 2061,United States,Finance,Investment Managers
MGU,Macquarie Global Infrastructure Total Return Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,United States,Energy,Oil & Gas Production
MHD,Blackrock MuniHoldings Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MHF,Western Asset Municipal High Income Fund Inc. Common Stock,United States,Finance,Finance/Investors Services
MHI,Pioneer Municipal High Income Fund Inc.,United States,Finance,Investment Managers
MHK,Mohawk Industries Inc. Common Stock,United States,Consumer Discretionary,Home Furnishings
MHLA,Maiden Holdings Ltd. 6.625% Notes due 2046,Bermuda,Finance,Finance: Consumer Services
MHN,Blackrock MuniHoldings New York Quality Fund Inc. Common Stock,United States,Finance,Finance Companies
MHNC,Maiden Holdings North America Ltd. 7.75% Notes due 2043,Bermuda,Finance,Finance: Consumer Services
MHO,M/I Homes Inc. Common Stock,United States,Consumer Discretionary,Homebuilding
MIN,MFS Intermediate Income Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MIO,Pioneer Municipal High Income Opportunities Fund Inc. Common Stock,,Finance,Investment Managers
MIR,Mirion Technologies Inc. Class A Common Stock,United States,Technology,Industrial Machinery/Components
MIT,Mason Industrial Technology Inc. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
MITT,AG Mortgage Investment Trust Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
MITT^A,AG Mortgage Investment Trust Inc. 8.25% Preferred Series A,United States,,
MITT^B,AG Mortgage Investment Trust Inc. Preferred Series B,United States,,
MITT^C,AG Mortgage Investment Trust Inc. 8.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock $0.01 par value per share,United States,,
MIXT,MiX Telematics Limited American Depositary Shares each representing 25 Ordinary Shares,South Africa,Technology,Computer Software: Prepackaged Software
MIY,Blackrock MuniYield Michigan Quality Fund Inc. Common Stock,United States,Finance,Finance Companies
MKC,McCormick & Company Incorporated Common Stock,United States,Consumer Staples,Farming/Seeds/Milling
MKFG,Markforged Holding Corporation Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
MKL,Markel Corporation Common Stock,United States,Finance,Property-Casualty Insurers
ML,MoneyLion Inc. Class A Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
MLI,Mueller Industries Inc. Common Stock,United States,Industrials,Metal Fabrications
MLM,Martin Marietta Materials Inc. Common Stock,United States,Industrials,Building Materials
MLNK,MeridianLink Inc. Common Stock,,,
MLP,Maui Land & Pineapple Company Inc. Common Stock,United States,Finance,Real Estate
MLR,Miller Industries Inc. Common Stock,United States,Consumer Discretionary,Construction/Ag Equipment/Trucks
MMC,Marsh & McLennan Companies Inc. Common Stock,United States,Finance,Specialty Insurers
MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,United States,Finance,Investment Managers
MMI,Marcus & Millichap Inc. Common Stock,,Finance,Real Estate
MMM,3M Company Common Stock,United States,Industrials,Consumer Electronics/Appliances
MMP,Magellan Midstream Partners L.P. Limited Partnership,United States,Energy,Oil & Gas Production
MMS,Maximus Inc. Common Stock,United States,Consumer Discretionary,Business Services
MMT,MFS Multimarket Income Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MMU,Western Asset Managed Municipals Fund Inc. Common Stock,United States,Finance,Investment Managers
MNP,Western Asset Municipal Partners Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Ordinary Shares,China,Consumer Discretionary,Department/Specialty Retail Stores
MNTN,Everest Consolidator Acquisition Corporation Class A Common Stock,,Industrials,Consumer Electronics/Appliances
MO,Altria Group Inc.,United States,Health Care, Medicinal Chemicals and Botanical Products 
MOD,Modine Manufacturing Company Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
MODG,Topgolf Callaway Brands Corp. Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
MODN,Model N Inc. Common Stock,United States,Technology,EDP Services
MOGU,MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares),,Consumer Discretionary,Business Services
MOH,Molina Healthcare Inc Common Stock,United States,Health Care,Medical Specialities
MOS,Mosaic Company (The) Common Stock,United States,Industrials,Agricultural Chemicals
MOV,Movado Group Inc. Common Stock,United States,Consumer Discretionary,Consumer Specialties
MP,MP Materials Corp. Common Stock,,Basic Materials,Precious Metals
MPA,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,United States,Finance,Finance Companies
MPC,Marathon Petroleum Corporation Common Stock,United States,Energy,Integrated oil Companies
MPLN,MultiPlan Corporation Class A Common Stock,,Technology,Retail: Computer Software & Peripheral Equipment
MPLX,MPLX LP Common Units Representing Limited Partner Interests,United States,Energy,Oil & Gas Production
MPV,Barings Participation Investors Common Stock,United States,Finance,Finance Companies
MPW,Medical Properties Trust Inc. common stock,United States,Real Estate,Real Estate Investment Trusts
MPX,Marine Products Corporation Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
MQT,Blackrock MuniYield Quality Fund II Inc. Common Stock,United States,Finance,Investment Managers
MQY,Blackrock MuniYield Quality Fund Inc. Common Stock,United States,Finance,Investment Managers
MRC,MRC Global Inc. Common Stock,United States,Industrials,Fluid Controls
MRDB,MariaDB plc Ordinary Shares,,,
MRK,Merck & Company Inc. Common Stock (new),United States,Health Care,Biotechnology: Pharmaceutical Preparations
MRO,Marathon Oil Corporation Common Stock,United States,Energy,Oil & Gas Production
MS,Morgan Stanley Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MS^A,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,United States,,
MS^E,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,United States,,
MS^F,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,United States,,
MS^I,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),United States,,
MS^K,Morgan Stanley Depositary Shares each representing 1/1000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock  Series K,United States,,
MS^L,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 4.875% Non-Cumulative Preferred Stock Series L,United States,,
MS^O,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 4.250% Non-Cumulative Preferred Stock Series O,United States,,
MS^P,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 6.500% Non-Cumulative Preferred Stock Series P,United States,,
MSA,MSA Safety Incorporated Common Stock,United States,Technology,Security Systems Services
MSB,Mesabi Trust Common Stock,United States,Basic Materials,Metal Mining
MSC,Studio City International Holdings Limited American depositary shares each representing four  Class A ordinary shares,,Consumer Discretionary,Hotels/Resorts
MSCI,MSCI Inc Common Stock,United States,Finance,Advertising
MSD,Morgan Stanley Emerging Markets Debt Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock ,,Consumer Discretionary,Movies/Entertainment
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),United States,Consumer Discretionary,Hotels/Resorts
MSI,Motorola Solutions Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
MSM,MSC Industrial Direct Company Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
MT,Arcelor Mittal NY Registry Shares NEW,Luxembourg,Industrials,Steel/Iron Ore
MTAL,Metals Acquisition Corp Class A Ordinary Shares,,Finance,Business Services
MTB,M&T Bank Corporation Common Stock,United States,Finance,Major Banks
MTB^H,M&T Bank Corporation Perpetual Fixed-to-Floating Rate Non-Cumulative Preferred Stock Series H,United States,,
MTCN,ArcelorMittal 5.50% Mandatorily Convertible Subordinated Notes due 2023,Luxembourg,Industrials,Steel/Iron Ore
MTD,Mettler-Toledo International Inc. Common Stock,Switzerland,Health Care,Medical Specialities
MTDR,Matador Resources Company Common Stock,United States,Energy,Oil & Gas Production
MTG,MGIC Investment Corporation Common Stock,United States,Finance,Property-Casualty Insurers
MTH,Meritage Homes Corporation Common Stock,United States,Consumer Discretionary,Homebuilding
MTN,Vail Resorts Inc. Common Stock,United States,Consumer Discretionary,Movies/Entertainment
MTR,Mesa Royalty Trust Common Stock,United States,Energy,Oil & Gas Production
MTRN,Materion Corporation,United States,,
MTVC,Motive Capital Corp II Class A Ordinary Shares,,Finance,Business Services
MTW,Manitowoc Company Inc. (The) Common Stock,United States,Industrials,Construction/Ag Equipment/Trucks
MTX,Minerals Technologies Inc. Common Stock,United States,Industrials,Major Chemicals
MTZ,MasTec Inc. Common Stock,United States,Industrials,Water Sewer Pipeline Comm & Power Line Construction
MUA,Blackrock MuniAssets Fund Inc Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MUC,Blackrock MuniHoldings California Quality Fund Inc.  Common Stock,United States,Finance,Finance Companies
MUE,Blackrock MuniHoldings Quality Fund II Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,Japan,Finance,Commercial Banks
